vin,price
19XFC2F62LE212435,500
4T1G11AK6LU976875,500
WBA8B9G36HNU54203,500
1HGCV1F38LA132266,500
1C6HJTAG2LL150747,500
2C3CDZAG1JH339398,500
3GCPYDEKXLG345948,500
5TDDZRBH3LS054134,500
1C4BJWDG8HL536415,500
1G6DA5RK6L0146264,500
2T1BURHE4KC165334,500
3GNKBERSXLS726232,500
JTMP1RFV0KD024250,500
KNDERCAA8M7127063,500
2FMPK3K93JBB32493,500
1HGCS2B82CA002189,500
3GNKBARA4LS678999,500
1N4BL4DV1LN317442,500
1FMCU9GX5EUC14177,500
1NXBR32E95Z343412,500
3N1CP5CU9JL519723,500
KM8SR4HF3HU193095,500
3LN6L5E90KR602496,500
1N4AL3AP5GC285589,500
2LMPJ6J92LBL18698,500
1FMCU0G61LUB59954,500
2C3CDXCT5KH584429,500
JN8AS5MV7BW257453,500
5TDZZRAH2LS029085,500
2T1BURHE5GC622031,500
2T3P1RFV4KC025325,500
1FA6P8CF8L5170396,500
WA1ANAFY2J2011994,500
4T1C31AK7LU538617,500
3GNCJKSB1LL313805,500
1GNSCBKC0LR143895,500
3LN6L5F98LR613343,500
3MVDMBEMXLM108106,500
3GNCJLSB1LL129146,500
2FMPK4G92LBA03985,500
1GNSKNKD8MR123506,500
1FMCU0E74CKB11209,500
1GTP9EEL4LZ339221,500
4T1BF1FK3HU797818,500
JTDKDTB33D1538634,500
4S4BTANC2L3249276,500
1FT7W2BT7KEC60806,500
4T1K61AK6LU990982,500
4T1L11BK1LU005148,500
JF2GPAGC2D2211292,500
1FMCU9GD5HUE98601,500
JTNK4RBE1K3073093,500
JTDKARFU9L3114473,500
1FTEW1EP0KFC82981,500
WBAJB9C52JG463886,500
LRBFX2SA2LD168791,500
1FMCU0GD5JUB41209,500
KL7CJLSB1LB009516,500
5NMS33AD2KH007554,500
1FTEW1CP2LKE59011,500
KMHD84LF8HU156529,500
3C4PDCAB4LT253978,500
1FTEW1E4XLKD23289,500
1FTVX1EF2EKG10630,500
4T1K61AKXLU979239,500
KNAFU4A20D5655920,500
1G1ZB5ST9JF252374,500
1C4PJMBX1LD655486,500
WDC0G4JB6JV061726,500
1FTRW07L53KA65649,500
KMHH35LE9JU021062,500
2FMPK4K89GBB30396,500
5LMCJ2C90KUL09519,500
5NPE34AFXKH808921,500
7JRA22TK9LG066437,500
2GNFLFEK3G6322980,500
1FMCU93108KD84884,500
1FTEW1EP2LFC30463,500
3PCAJ5M15LF119041,500
5YFEPRAE6LP025530,500
5YFBURHEXHP718366,500
3GKALTEV8LL198632,500
JTMRFREV4DD025576,500
WBAJR7C04LCE48632,500
1FMJU1HT5LEA71467,500
5NPE24AFXKH775874,500
3KPA24AD9LE313471,500
JM3KFADL9H0177652,500
3C4NJDCB3LT209151,500
1FMSK7DH7LGB80581,500
1GYKNAR42LZ232406,500
2C4RDGBG9LR155736,500
SALYB2RX4JA742592,500
WA1ECCFS1HR017771,500
1N4BL4BV5LC206343,500
3KPF24AD0KE099989,500
2C3CDZC9XGH220966,500
3C4NJCBB4KT750445,500
1D8GU58667W630607,500
3C6UR5CL2LG185721,500
1FMCU0F66LUB91154,500
MAJ3S2GE3LC328008,500
KL79MPSL6MB034561,500
1GKS2DKL8MR136335,500
4S4BTAEC7L3267675,500
KM8J3CAL7MU315068,500
1GCRYDED6LZ371117,500
2HKRW2H84LH668192,500
1FTEW1EP9KFA71021,500
2C3CDXBGXEH307784,500
1C4RJFLG6HC602766,500
3C3CFFGE7HT543963,500
3FADP4BJ4KM142674,500
1GCRYEED5LZ337630,500
1FTEW1E56KKE92071,500
3C4NJDBB8JT167817,500
1FTEW1EG8JFA95499,500
WDC0G6EB3LF729999,500
3GNAXHEV9LS687759,500
3VW2B7AJ0HM375816,500
3FA6P0T98KR233469,500
2HGFC4B03HH306026,500
3FA6P0LU1LR142839,500
3FA6P0G70LR168174,500
5FNRL38428B079918,500
3C6TR5CJ8LG226668,500
1FTEX1CW4AFC11286,500
1G1YY22G525113166,500
5N1AZ2BS9LN148073,500
WAUACGFF0F1062918,500
1FMSK8DH1LGC71769,500
WDDZF4JB0JA325455,500
1N4AL4FV2LC115150,500
5N1AZ2MH0HN169239,500
WBAJA7C30HWA70672,500
1FMCU0J95KUC31031,500
3MZBN1U76JM167997,500
5TDHZRBH1LS041187,500
1G1ZE5ST9HF187978,500
1C4PJMLB9KD406628,500
1FM5K8F81HGC98407,500
1FMSK7DH0LGB80745,500
1FMCU0GX6FUC77544,500
1FTEW1C51LKF00565,500
4JGDF6EE7HA932351,500
2HGFC1F75HH650690,500
JN8AY2NC9K9588236,500
1C4HJXFN8LW345953,500
1N4AA5AP1EC432814,500
WDDHF8HB9AA238971,500
2HGFC1F93LH683102,500
3C6UR5SLXLG200192,500
KL7CJKSB7MB304177,500
5NPD74LF8KH489550,500
5TDJKRFH6GS265609,500
1HGCR2F55HA266316,500
3N1CN8EV6LL828971,500
1FMJK1HT1LEA33997,500
1FMSK7FH7LGA58445,500
3N1CP5CU2KL524697,500
1FATP8UH5K5138278,500
1FMCU9J92JUA19027,500
5J6RW1H26LA009053,500
KL79MMS24MB025556,500
1C6SRFHT6LN195097,500
3KPA24AB6KE221232,500
3C63RRJL6LG215549,500
1FTEW1E44LFC38103,500
4T1B11HK2KU730680,500
5N1DR2BM1LC625296,500
1FD8X3H6XLED52675,500
5TDHBRCH1LS509745,500
1C4RJFBG2LC397022,500
3C4NJDBB6JT402733,500
5NPE34AFXGH342270,500
1N4BL4EW9LC100143,500
2C4RC1GG4LR224180,500
JTHBW1GG6H2154128,500
SALYK2EX2LA285628,500
WBA7T2C09MCE94182,500
1C4RJFAGXLC266762,500
1N6BD0CT0HN712894,500
JTEBU5JR0L5832867,500
2C3CDXBG7JH257629,500
3N1AB7AP7KY435659,500
1G6DU5RKXL0140085,500
MAJ6S3GL6LC357214,500
3GNMCEE0XDG216915,500
1GNKRHKD5HJ350430,500
WBAJA5C36HG897684,500
1FTFW1RG7JFB82339,500
KNDEPCAA8M7084169,500
7FARW2H80JE095288,500
3FA6P0HD0LR265444,500
5TDYKRFH8GS159645,500
1FMJK1K50CEF22787,500
3GNAXNEV3LS592385,500
5FNYF3H57CB001154,500
1GD48LE73LF248886,500
KL7CJKSB7LB085140,500
3N1BC1CP9AL443253,500
NM0LS7F27L1468943,500
1GNSCBKC4KR396569,500
JM3KFBDM5L0818206,500
2FMPK3K92KBB62229,500
MAJ3S2KE0LC327342,500
3N1CN8DV9LL903986,500
KNMAT2MT4LP525909,500
1N4BZ1BP2LC308732,500
1FTEW1E41LFC18956,500
5FNYF6H56MB007949,500
SALRG2RV0L2420999,500
KL4MMCSLXLB071322,500
4M2CN9HGXAKJ17167,500
KL8CB6SA8MC701138,500
5TDYZ3DC9KS013909,500
JTMDJREV7GD008820,500
1GCGTBEN2M1120422,500
5UXTR9C56KLD99157,500
3LN6L5A91LR615474,500
5TDYY5G14CS039277,500
JHLRD78846C033852,500
1GCRYCEF1LZ293311,500
2C3CDZAG0LH206439,500
3FA6P0HD5HR378779,500
JN1BJ1CV4LW256147,500
1C4HJXDG7LW274605,500
3GNAXHEV6LS592429,500
5YJSA1E40HF171920,500
W1W4EBVYXLT022110,500
JN1BJ1CV4LW543536,500
WDC0G4KB5GF094119,500
W1N4N4HB2MJ116549,500
4T1C11AK9LU936000,500
2FMDK3J94CBA11589,500
1C6SRFFT6LN396839,500
1FTEW1E4XLFB62659,500
3GKALSEX0LL306334,500
SJKCH5CP3HA025151,500
1C4RJFCG5LC426866,500
JM1NDAC71L0416121,500
KM8J3CA44LU261123,500
JF2GPABCXH8217822,500
3TMCZ5AN2KM207919,500
3C4NJDBB4LT256447,500
1C6SRFFT5LN347387,500
2C4RC1BG1DR573516,500
WAUB4CF57JA062912,500
1C6RRFFG3LN353268,500
KM8J3CAL4LU145847,500
3FA6P0LUXJR137393,500
KM8K3CA57LU590198,500
KNMAT2MV0KP538253,500
3GTU2VEC3EG448649,500
19UUB1F35LA015905,500
3VWDB7AJ9HM267087,500
MAJ6S3JL8LC348958,500
3GCNWAEF4LG115787,500
JM3TCADY3J0208506,500
1HGCR6F34EA005454,500
3FA6P0HD4LR253393,500
1FMCU0D71AKD37223,500
1ZVBP8CF2C5245339,500
1FAHP2D83EG162087,500
1G6DP5RK9L0123141,500
KMHGN4JE2FU043639,500
1FTEW1EP8JKF14734,500
JNKCV61E49M304965,500
KNDPM3AC2L7816653,500
1FMCU9G64LUB68197,500
JM3TB3CA3E0431282,500
1FMCU0G6XLUB28962,500
WAUENCF58JA136784,500
JM1BPBMM9K1125525,500
WBY1Z4C56EV274739,500
4T1BF1FK2HU662183,500
3GNAXUEV5LS649034,500
5NPEB4AC0DH647281,500
1FTEW1E47LFB26363,500
JTNKHMBX5K1030834,500
ZHWUC2ZF7GLA04416,500
3GCUYEED3LG396492,500
JTMDJREVXHD111229,500
TRUMF38J581002613,500
1GNEVHKW9LJ174579,500
JM1CW2CL5C0107949,500
WAUB1GFF2J1087256,500
1FTEW1E40LKE93242,500
19XZE4F99ME000601,500
1C3CCBBB7EN179747,500
3GTU2NEC0JG247804,500
2C3CDZL97KH741278,500
1GYKNFRS4JZ159189,500
1FM5K8HC0LGD04921,500
JTEZU5JR7L5226285,500
3KPFK4A70JE234171,500
5NPD84LFXHH010003,500
3MW5R1J00L8B29864,500
3GNAXHEV2LS597398,500
1HGCP2F8XBA067477,500
2C3CCAAG2LH175473,500
JTDL9RFU4L3014164,500
3FA6P0HD6LR233971,500
NM0LS7FX4G1265090,500
5NPD84LF8JH283690,500
5TDXK3DC0FS570911,500
JN8AT2MT0KW501731,500
1FTFW1ET4DFA05383,500
5YFEPMAE0MP148907,500
1HGEJ8144TL074304,500
1GCVKREC6HZ150614,500
3KPA24AD5LE285927,500
YV1960AS2A1120121,500
5FNYF6H32HB034313,500
3VWCB7BU9LM015935,500
JF2SJAGC9JH545453,500
LRBFXDSAXHD222034,500
1FTEW1E48LKD64181,500
1GNSKSKD0MR121540,500
3C4PDCAB8LT214164,500
2T3W1RFV6LC085815,500
1FTEW1EG9HFC76122,500
1HGCR3F85DA032168,500
1FTBR1C89LKB20765,500
WAUENAF41KA034448,500
1D7HA16N88J142861,500
KL7CJLSB7LB010380,500
1GCGSCEN9L1201151,500
3GYFNCE30DS638659,500
JN1EV7AP1HM742202,500
1GNERFKW7LJ303704,500
5TDDKRFH1FS156051,500
3C4PDCBGXHT566339,500
5NMS23AD9LH137223,500
1N4AL3AP6GC142831,500
1ZVBP8AN6A5135739,500
2C4RC1AG0KR657907,500
SHHFK7H41LU422562,500
3GCUYDET7LG388266,500
5XYPG4A3XKG451881,500
2HKRW1H22LH418052,500
1FTEW1E42LKF08873,500
2C3CDXJG5LH155542,500
2C4RDGCG4HR673193,500
5NPEL4JA7LH002282,500
1V2ME2CA3LC208507,500
1GNSCBE01DR160093,500
MAJ6S3JL9LC349861,500
1FTSE34L34HB43001,500
1V2PR2CA7MC516833,500
3C6UR5PJ9EG307034,500
19UUB2F62JA007788,500
JM1BPACL8L1166765,500
1FADP3K22FL335531,500
5YFM4RCE0LP009616,500
JM3KFACM7L0838324,500
JN8AT2MVXLW142777,500
5J8YD4H5XHL003000,500
5TDDZRBH5LS038274,500
KMHDU46D37U135088,500
YV4162UM4M2397683,500
1C6HJTAG8LL211714,500
3GNAXSEV9JL352229,500
3GCPCPEC0JG527213,500
1FTEW1EP7HKE18202,500
JN8AY2NC6K9585701,500
1C4PJMCB4HW521246,500
55SWF4KB1HU193172,500
1G1ZG5ST9LF151002,500
3N1AB7AP4HY341263,500
2T3RFREV7JW756047,500
3GNAXKEV4LL267317,500
4T1BK3DB8CU461844,500
1N4BL4DW6KN328587,500
5GAKVDKD1DJ107643,500
JTEZU5JR3L5226641,500
WA1DGBFE2CD006515,500
4T1G11AK7LU381503,500
2T1BU4EE3BC537978,500
1FTEW1CP8LFC39171,500
2C4RDGBG4LR243030,500
2GNAXUEV5L6100027,500
KMHGN4JEXJU236730,500
2FMPK4K83HBB72919,500
5FNYF4H59BB021622,500
1G1FC1RX9H0117099,500
1N4AA6AP1HC439899,500
3LN6L2JK4GR610373,500
19UDE2F32HA007118,500
5FNYF8H58LB015786,500
1FD8W3HT0KEF04096,500
JM3KFACM4L0844954,500
3C6UR5NJ8JG426352,500
5YFEPMAE2MP156636,500
YV4CZ592X61303355,500
KL4CJASB4HB229015,500
5FNYF5H56MB004785,500
1GKFK66U75J175420,500
5J6RW2H27LL018886,500
KL4MMBS22LB129019,500
2FMPK4K95GBC46588,500
3C4PDDEG6KT795111,500
1C6SRFFT2LN407884,500
WBAXG5C5XDD233362,500
1FMSK7FH8LGA24143,500
2C3CDYBT9EH106039,500
KM8K3CA53MU610562,500
JN1EV7AR5LM253778,500
1C4GJWBG7GL163214,500
5N1DR2MN3KC627782,500
1C4PJLCB2GW302648,500
JA4AP3AU4LU012369,500
2T2HZMDA8LC251101,500
3TMCZ5AN9LM367331,500
1C6RR7LT1HS834894,500
3GNKBBRA4LS729276,500
5NPDH4AE4DH371778,500
3GNAXHEVXLS679623,500
W1W4ECHY9LT022665,500
2C4RDGBG8HR687759,500
5FNYF4H92AB020684,500
3GNKBCRS2LS714015,500
1G6DK5RKXL0152856,500
1FTEW1EG6GFA47959,500
YV4960DL9A2119890,500
19UUB1F50GA013406,500
1C4HJXFGXLW142614,500
3C4PDDEGXJT464398,500
1C6RR7LG1ES110749,500
1G1FY6S05L4134267,500
5TDBZRBH6LS520162,500
1HGCR2F35HA287164,500
5YFS4MCE2MP061003,500
3VWDB7AJXJM262938,500
1C4RJFCT3LC398675,500
JN8AZ2NE4K9234087,500
1FMSK7DH2LGC89269,500
JTHBE1BL4D5009752,500
KNMAT2MVXLP517363,500
4S4BTANC3L3195714,500
3N1CN8EV2LL801881,500
1G1FZ6S00L4136604,500
4T1F11AK0LU976138,500
2T2HZMDA6LC255406,500
2C3CDXHGXKH673618,500
3CZRU6H59LM705597,500
7FARW1H51LE016441,500
3GNAXKEV0LS680566,500
2GNAXHEV7L6275788,500
1ZVBP8CU3D5273828,500
WA1YD64B94N050534,500
JM3KFBAYXL0851323,500
3GNAXKEV5LS582519,500
5NPD84LF9JH254070,500
3HGGK5H87LM709494,500
JM3KFBDM7L1841643,500
1HGCV1F17LA105879,500
JTHCM1D25H5021653,500
3GNCJLSB0LL279720,500
1GCRWCEDXLZ365157,500
4JGDA7FB2HA958493,500
1HGCV1F10KA093573,500
2C3CDXBG5LH108039,500
1FM5K7BH0HGD10031,500
3VV3B7AXXKM144488,500
MAJ6S3JL4LC318873,500
1GTR8CEKXLZ173326,500
1FMJK2AT4LEA55220,500
1GYS3BKJ2KR281440,500
1FTFW1RGXKFD38441,500
3C4PDCAB4LT259408,500
JM3KFACM1L0861517,500
WBA73AK0XL7F88848,500
2CNALDEW3A6344040,500
1FMJU1JT6KEA36445,500
JN1AZ4EH3KM420172,500
1GHDX03E81D291565,500
1FTSS34L68DA55016,500
1C6RRFFG4LN305536,500
7FARW1H82LE014191,500
1C4HJXFN6LW339200,500
2GNAXTEX9J6282775,500
1FMSK7DH7LGC75688,500
JA4MT31R91P056917,500
5GAKRBKD1HJ130242,500
1GKKNKLA1LZ235375,500
5NPD84LF8JH235042,500
JHMGD386X8S036452,500
WA1DECF34L1119314,500
5TDZK23C28S145732,500
3VWCB7BU0LM009988,500
5N1AT2MTXLC703504,500
1C6RR7LG6HS870437,500
YV4102DLXM1676537,500
1G6DN5RK1L0122670,500
5NPE24AF5HH535558,500
1C4RJEAG2LC430404,500
1G1ZB5ST6LF149299,500
KM8J3CA42MU293506,500
JN8AT2MV1HW017450,500
4JGBF7BE0AA569205,500
4S3GKAD69K3608226,500
5TFCZ5AN7HX117586,500
5N1DR2MM3KC626378,500
2GCEC19V1Y1150054,500
JTMRJREV9JD189741,500
1FTFW1EF1CFC18977,500
2HKRW1H21LH408290,500
1G1YY32G245125154,500
3GNCJKSB3LL327057,500
5XYPG4A5XLG669130,500
1GNSKSKD0MR121389,500
ZACNJABB0LPL68231,500
5TFUY5F15HX627626,500
JN8AS5MT8AW506257,500
3N1AB7AP8KY329169,500
KNDCB3LC3L5375628,500
JN8AZ2NC5K9460962,500
KM8JUCAG3FU104758,500
1FMCU9J9XLUA40601,500
1N6AA1EF4LN511915,500
1N4AL3AP7GC244851,500
1C4NJPBB0GD761446,500
3MW5R1J03L8B42026,500
1FADP3K22EL285745,500
1C6RR7FG7HS631426,500
2HKRW2H9XLH671123,500
3N1AB7AP9JY255209,500
JN1BJ1CP5KW520864,500
KM8J33A21HU481275,500
JTHBK1EG6B2471560,500
1GTU9DED6LZ319588,500
1C6RR6LM3GS376390,500
3GNKBGRSXKS696997,500
5XYPGDA56LG618160,500
1N4BL4CW3LC115479,500
19XFB2F93DE258130,500
3TMLU4EN0AM048075,500
2GNAXKEV5L6252670,500
SALVP2BG1HH199654,500
4S4BSADC4H3351352,500
1VWCN7A33EC113072,500
2C4RDGBG8LR233732,500
3MEHM08Z09R635418,500
3MW5R1J00L8B18508,500
1C4HJXEN8KW586069,500
1C6RREMT6LN238707,500
2C3CDXHG7KH581804,500
7FARW2H50JE016160,500
3CZRU5H33HG708235,500
1C4HJXDG9LW340474,500
JF2GTAPC9MH200931,500
JF1GR89658L826935,500
2C3CDXBG0LH208016,500
1GNSKSKD0MR127211,500
1G1ZB5ST6HF115483,500
SALCK2FX6LH864640,500
SALGS2FV0HA369592,500
KL4MMFSL8LB107851,500
KL7CJNSBXLB349825,500
3N1AB7AP0KY299732,500
1C6SRFFT9LN420955,500
7JR102FL1KG002109,500
2HGFC1F34HH637068,500
JTEBU5JR7L5834941,500
1FTEW1E44LFB63855,500
JF2GTHNC2M8219025,500
1FMCU9H93LUA63157,500
2C4RC1BG1KR583041,500
JTEBU5JR2K5671260,500
1G4G45G39GF196426,500
1FTYE1Y85LKB46004,500
YV4A22PLXJ1193745,500
JM1GL1XY7J1328891,500
1FAHP2KT0FG186677,500
1FMCU0GD1JUB69542,500
2T1BURHEXHC958274,500
1FTEW1CP5LKE77695,500
KNDCM3LD9L5391092,500
1FT8W3DT3FEC23491,500
2C4RC1FG4LR209700,500
KNDPMCAC8H7205839,500
KM8J23A45MU285760,500
3GNCJRSB7LL234566,500
1FTER4FH1LLA35116,500
5FNRL38858B067166,500
1FT7W2B69KEF52063,500
5LMCJ2D91HUL40401,500
3FA6P0HD0LR247395,500
1FT7W2BTXKEG68071,500
1GTW7AFG0L1201847,500
4T1BK1EB8GU224571,500
1G6AX5SS2G0104305,500
JN1BJ1CR9HW141957,500
5XXGT4L30LG384089,500
3VW5T7AU3LM000628,500
WDDNG71XX8A193033,500
5FNRL6H73LB042364,500
4T1M11AK5LU993833,500
ML32A3HJ2FH003533,500
JN8AZ2NE0B9000576,500
KNDPNCAC9L7835441,500
1C6SRFFT1LN416494,500
1G1FB3DS2L0104939,500
3FA6P0CD4KR118016,500
5TFLU4EN8FX113269,500
KL4MMGSL5LB061899,500
1GNSCBKC2HR167672,500
5LMCJ2D93KUL01641,500
1FT8W3BN1LED83658,500
JTMF1RFV5KD011148,500
2LMPJ8KP5LBL18560,500
JN8AT2MT9HW130884,500
2T3W1RFV6LW100201,500
1FMCU0JD9HUD74450,500
3GCUKSEC1FG349022,500
5YFBURHE7FP215570,500
JN8AT2MT3LW033690,500
1GKKNKLA8LZ226026,500
1FTEW1E46LKF07080,500
1FATP8FF1J5119298,500
KNDJ23AU7L7063822,500
JTDKN3DU3F1901178,500
3VWED21C22M445058,500
WDDZF4JB2JA391554,500
3FA6P0HD4FR188436,500
1C4BJWDG5DL515449,500
5UXCX6C06L9D18116,500
5J6RW2H84KA018844,500
1GCGTEEN5K1108022,500
1HGCV1F40JA110543,500
KNDJ23AU9L7731894,500
5J8TC2H65ML003801,500
3GNCJPSBXLL293504,500
1FD7X2B69LED79719,500
JM3KFADM1L0838642,500
1C4HJWEG5FL526477,500
3GTU9DED2LG370540,500
3GCPWCED5LG414627,500
KL8CH6SA5MC700110,500
1C6SRFFT9LN218830,500
JTHBK1GG4G2242329,500
KL4MMGSL8LB040500,500
5GAEVAKWXLJ187990,500
1HGCP36898A006846,500
JC1NFAEK7H0125784,500
WA1AECF33L1115080,500
1FMCU0G69LUA61304,500
3FA6P0G76LR234534,500
5TBBT48102S227685,500
1G1BE5SM9H7178637,500
1FTEW1EP5HFB19574,500
3GNCJLSBXHL249681,500
JTMZFREV2HJ143388,500
1GCGSCENXM1123075,500
1FTEW1C49LKE60324,500
WBSJF0C03LCE37567,500
1FM5K8GT7HGD03855,500
3N1AB7AP7KY214210,500
4S4BTAEC9L3240171,500
4T1B61HK7JU509446,500
1N4BL4CW2LC272159,500
1FMJU2AT7LEA65962,500
1N4AL3AP7JC261155,500
1FTFW1EF3HFA17881,500
3TMCZ5AN3LM314480,500
JTJAARBZ1L2177115,500
19XFC2F76HE027336,500
5YFBURHE2JP815972,500
WDC0G4KBXHF224011,500
1GNSKCKJ2KR140678,500
WMEFJ5DA5GK136549,500
KM8J3CALXKU880718,500
4T1C11AK3LU983278,500
5XYPG4A52LG631987,500
2LMPJ6K98LBL03587,500
1J8HR68T89C546575,500
3GCPWFED2LG414621,500
5J6RW1H20LA013633,500
KM8J3CA27JU760123,500
2GTEK13C681142364,500
1C6SRFFT5LN184787,500
5J6RE3H3XAL027368,500
3C4NJCBB8JT304782,500
ZACCJBDB6HPF96321,500
JF2SJAEC9HH508416,500
2HGFC2F64LH515688,500
3GTU9BED5LG414857,500
2GNAXKEV8K6284107,500
1G1PM5SC4C7236162,500
1C4HJXEG9LW318781,500
1NXBR32E66Z628795,500
WDZPF0CD0KP116546,500
2GNAXKEV8L6267681,500
1GNKRGKD0HJ307978,500
1FMCU0F78DUA39810,500
3GCUKREC7GG220664,500
JM1GL1WY5J1333394,500
JN8AY2NF9K9351675,500
JF2SJAGC7JH442094,500
1G1ZB5ST9LF141925,500
2C4RC1BG7DR780573,500
1FTFW1ET9DKF89769,500
3MZBM1U72GM321892,500
WBAJE7C54KWD53914,500
5XXGT4L39KG299329,500
JN8AZ2NC4J9440720,500
3FA6P0LU1KR210586,500
1C6RRFFG1LN415055,500
3GNAXKEV3LS717187,500
4F2CY9C70AKM02979,500
3FA6P0HD9LR185706,500
JM1BPBAM3K1116551,500
3GNAXKEV5LS731768,500
4T1C11AK0LU327152,500
3KPFL4A70JE195367,500
19XZE4F56ME002805,500
KL4CJESB6KB926071,500
3HGGK5H40LM705266,500
5NPEB4AC8CH356011,500
1G1PC5SB9E7401023,500
3VWC57BU6LM078434,500
5N1DL0MN8LC518189,500
JTEBU5JR5H5415199,500
KL7CJLSB1LB314546,500
1FMCU9J93GUA41496,500
1FMSK7BH3LGC98436,500
1FTYR1YM3KKA41932,500
JF2SKARC0LH591363,500
3C4NJDCB0HT672906,500
3N1CN8EV8LL868470,500
3GCPCREC0JG566783,500
3C6UR5DJ9GG102448,500
JA4AD3A36FZ000876,500
3N1CP5CU3KL525308,500
JTEZU5JR0F5101424,500
1N6AD0ER6KN708370,500
5TDYZ3DC7LS080946,500
1N4BL4BV8LC273986,500
5FNYF5H24MB004564,500
7FARW1H58LE016291,500
1G1BE5SM9J7219824,500
5NMZWDLA2HH052243,500
WP0CF2A78JL195297,500
1GTG6EENXH1190586,500
2GNALCEK6G6187227,500
5J6RW2H25LA014668,500
4JGDF6EE8HA978643,500
1GNSKCKC2LR134138,500
1GKS1AKC2HR115732,500
2T3H1RFV8LW098461,500
5FNRL6H77LB071530,500
JN1BJ1CPXJW104551,500
5J6RW1H92KL003623,500
1G1ZD5ST7LF131274,500
2T3P1RFV1LC137811,500
1G1PE5SB1F7286820,500
KM8J33ALXLU186693,500
1C6RR7GG8LS153265,500
5N1AZ2MS8KN108319,500
5J6RW2H83LL032577,500
4T1F11BK1LU013523,500
JA4AP4AU4LU002432,500
1N6BF0KY6LN809257,500
2C3CDXBG3LH153612,500
3CZRU6H55JG705513,500
1C4RDJAG3DC580233,500
MAJ6S3GL3LC371183,500
3C4PDCGB8JT157890,500
1FADP3F25JL291530,500
5TDKZ3DCXJS906045,500
JTHBK1GG8D2002454,500
KM8J2CA48KU931435,500
1FMJU1LT9LEA42562,500
1FTEW1E51LKD31869,500
KNMAT2MV6GP620091,500
2HGFC1F37HH644550,500
3GKALMEV6LL306168,500
1FT7W2BN8LEE31212,500
1FAHP2F83KG111522,500
1HGCV2F36LA025366,500
1FMJK1HT3LEA27229,500
1HGFA165X8L059066,500
3VWSF71K96M736941,500
5FNYF6H09MB013359,500
3GNAXKEV7LS732646,500
5NPD74LF3HH185230,500
3GKALVEV0LL124505,500
5FNYF4H23EB016541,500
3VV1B7AX7LM159491,500
3CZRU5H31LG700756,500
5FNYF5H36MB006924,500
1C4RJFBG2LC386232,500
KL4CJBSB0JB695942,500
2GNALBEK9E6328198,500
1HGCS1B80BA016438,500
LVY992ML7JP005694,500
KL4MMBS20LB114244,500
1G1ZD5ST0KF106604,500
1HGCR2F51GA080903,500
JTDT4MCEXMJ056334,500
3FA6P0HD2GR202769,500
KL4CJ1SB3HB230107,500
KNDPM3AC8K7554085,500
JTDVPMAEXMJ130516,500
1GYS4CKJ0HR123660,500
1V2TR2CA9MC522289,500
2GNAXXEV6L6106162,500
5N1DR2BN9LC605032,500
JM3KFADL4H0183908,500
JA4AP3AUXBZ021031,500
3GTU2NEC7HG334609,500
2HGFG11657H500600,500
JHMZE2H56AS011576,500
WAUGMAF47LN003842,500
5FNRL5H93GB044553,500
1C6RR7GT6GS396401,500
1FTEW1E4XLFC39031,500
1GT49UEY7LF312265,500
1GKKNNLS2HZ218506,500
1FMJU2AT2LEA51709,500
5FNRL6H77KB108722,500
1FTEW1C53LFB80450,500
5N1AT2MV6LC752474,500
1FTEW1C49LKE39277,500
1FTEW1E43LKF38643,500
ZACNJBC16LPL76085,500
1FMJK2AT7LEA67085,500
MAJ3S2GE2LC336357,500
KM8SR4HF8EU064801,500
1C6SRFFT5LN413582,500
2C3CDZFJ6KH642330,500
1GYKNERS6LZ129530,500
1C4BJWCG9HL729710,500
1FM5K8D81HGB42693,500
5NPE24AF6HH575647,500
WBAJE7C37HG479408,500
3GNAXHEV8LS727152,500
3VV3B7AX3LM160436,500
1G6KB5RS6LU100060,500
JF2SKAJC6LH587510,500
5NPD84LFXKH433669,500
1FTEW1CP6LKE27467,500
W1N0G8DB8LV257610,500
WA1FECF30L1124163,500
1FMJU1MT5LEA63651,500
1GNSCBKC4HR360177,500
3GNKBGRS0KS590008,500
2FMPK4K91GBB03251,500
2C3CDXJG2HH516071,500
4S4BSAFC0J3373450,500
3FA6P0HD6LR254982,500
3FA6P0SU0LR258292,500
WBAVL1C5XEVY10446,500
1FTEW1EG8FFB18206,500
4S4BTACC6L3253107,500
3C63RRPL3LG219663,500
5TFDY5F19LX943894,500
1GNERGKW3LJ296854,500
2FMPK4J9XLBA40873,500
1FTEW1E41KFC04084,500
1GNSCBKC0KR177267,500
KM8J33A43LU261310,500
3VWEB7BU1LM066208,500
2GNALCEK5F1143909,500
19XFC1F30LE021399,500
1G1165S38FU127628,500
5J6RM4H52EL074247,500
5NPEH4J2XLH051485,500
5TDZK3EH3CS060454,500
1C3CDFBH6DD691593,500
WA1LAAF77HD029286,500
KM8SNDHF5EU059602,500
2B3KA53H86H179186,500
1FTEW1CP8LKD66882,500
2T3W1RFV1LC076584,500
KM8K22AA0LU579232,500
2HKRM4H50FH684434,500
WAU43AFD1HN014994,500
3GNDA33P98S562578,500
JF2SJAEC7JH444138,500
KNDPM3AC5M7845856,500
1GYS3BKJ6LR287128,500
3MW5R1J08L8B34388,500
1N4BL4CV1LC153011,500
1FATP8UH7K5170651,500
58AD21B19LU011975,500
KNDJP3A57G7316833,500
